InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour,Agency
2026106282,4/21/2026 6:36:20 PM,404-1140 KENTUCKY BLVD,          ,1687829.5,1130551.38,Medical Response,2605104.0,MUG1,Tuesday,18,CFD 
2026106277,4/21/2026 6:32:22 PM,E NIFONG BLVD/BUTTONWOOD DR,          ,1688617.38,1120148.63,Citizen Assist/Service Call,2605103.0,60  ,Tuesday,18,CFD 
2026106260,4/21/2026 6:16:49 PM,7450 E RTE Y,          ,1717609.75,1070548.13,Medical Response,2604210004.0,108 ,Tuesday,18,SBFD
2026106245,4/21/2026 6:05:40 PM,405 S HENRY CLAY BLVD,          ,1708607.25,1069504.88,Medical Response,2604210003.0,210S,Tuesday,18,SBFD
2026106224,4/21/2026 5:46:06 PM,3303 BARBERRY AVE,          ,1673066.5,1143785.0,Medical Response,2605101.0,10  ,Tuesday,17,CFD 
2026106197,4/21/2026 5:24:29 PM,4305 JEANA CT,          ,1668657.38,1128511.25,Citizen Assist/Service Call,2605100.0,50  ,Tuesday,17,CFD 
2026106196,4/21/2026 5:24:12 PM,2703 IRON GATE DR,          ,1674042.38,1147044.13,Medical Response,2605099.0,10  ,Tuesday,17,CFD 
2026106187,4/21/2026 5:18:55 PM,8871 E ST CHARLES RD,          ,1725584.38,1144532.0,Medical Response,26001337.0,105 ,Tuesday,17,BCFD
2026106164,4/21/2026 5:04:27 PM,1034-104 CLAUDELL LN,          ,1678418.13,1139142.0,Medical Response,2605098.0,10  ,Tuesday,17,CFD 
2026106114,4/21/2026 4:17:59 PM,1460 S DANIEL BOONE BLVD,          ,1706276.25,1128974.75,Alarm,26001336.0,113 ,Tuesday,16,BCFD
2026106111,4/21/2026 4:14:54 PM,6151 E CLAYSVILLE RD,          ,1710753.38,1032375.69,Alarm,2604210002.0,107 ,Tuesday,16,SBFD
2026106066,4/21/2026 3:29:43 PM,3100 W OLD FIELD RD,          ,1672844.13,1119214.5,Electrical Hazard,2605094.0,60  ,Tuesday,15,CFD 
2026106055,4/21/2026 3:21:07 PM,3210 S PROVIDENCE RD,          ,1687952.38,1122261.75,Alarm,2605093.0,60  ,Tuesday,15,CFD 
2026106032,4/21/2026 2:39:39 PM,812-201 CLAUDELL LN,          ,1678795.25,1139739.13,Medical Response,2605092.0,10  ,Tuesday,14,CFD 
2026106029,4/21/2026 2:37:05 PM,1279 I70 E,          ,1694277.0,1141268.0,Motor Vehicle Collision,2605091.0,30  ,Tuesday,14,CFD 
2026106011,4/21/2026 2:12:57 PM,1703 GRAYSON DR,          ,1673248.25,1143630.0,Medical Response,2605090.0,10  ,Tuesday,14,CFD 
2026106000,4/21/2026 2:01:30 PM,1703 GRAYSON DR,          ,1673233.0,1143630.0,Medical Response,2605089.0,10  ,Tuesday,14,CFD 
2026105958,4/21/2026 1:20:12 PM,1004 TIGER AVE,          ,1688732.88,1130602.13,Medical Response,2605088.0,MUG1,Tuesday,13,CFD 
2026105927,4/21/2026 12:51:23 PM,1001 N PROVIDENCE RD,          ,1687506.13,1139337.25,Unknown Problem,2605085.0,20  ,Tuesday,12,CFD 
2026105924,4/21/2026 12:50:18 PM,1314-BLK PARIS RD,          ,1691426.25,1137359.25,Electrical Hazard,2605086.0,70  ,Tuesday,12,CFD 
2026105905,4/21/2026 12:40:33 PM,100-BLK E BUSINESS LOOP 70,          ,1686953.5,1140247.0,Motor Vehicle Collision,2605084.0,20  ,Tuesday,12,CFD 
2026105756,4/21/2026 10:09:30 AM,3511-103 BRIARMONT AVE,          ,1701182.75,1115594.0,Medical Response,2605080.0,80  ,Tuesday,10,CFD 
2026105746,4/21/2026 9:58:48 AM,3700-109 LENOIR ST,          ,1699971.63,1119748.25,Medical Response,2605079.0,80  ,Tuesday,9,CFD 
2026105740,4/21/2026 9:51:02 AM,5791 COMPASSION CIR,          ,1710193.5,1080683.0,Fire Alarm,2604210001.0,210N,Tuesday,9,SBFD
2026105731,4/21/2026 9:38:38 AM,550 VETERANS UNITED DR,          ,1688823.63,1116071.5,Alarm,2605078.0,60  ,Tuesday,9,CFD 
2026105728,4/21/2026 9:35:50 AM,109-322 N KEENE ST,          ,1699835.25,1135829.63,Medical Response,2605077.0,80  ,Tuesday,9,CFD 
2026105694,4/21/2026 8:56:47 AM,1013 N WEST BLVD,          ,1682166.25,1140285.38,Medical Response,2605076.0,20  ,Tuesday,8,CFD 
2026105691,4/21/2026 8:53:36 AM,901 E BROADWAY,          ,1689507.5,1135439.5,Medical Response,2605075.0,70D ,Tuesday,8,CFD 
2026105682,4/21/2026 8:42:08 AM,1601-9F HANOVER BLVD,          ,1702295.63,1141293.88,Medical Response,2605074.0,40  ,Tuesday,8,CFD 
2026105656,4/21/2026 8:14:42 AM,1704 CITADEL DR,          ,1693835.5,1153240.38,Medical Response,2605073.0,30  ,Tuesday,8,CFD 
2026105641,4/21/2026 7:55:07 AM,204 WHITE RIVER DR,          ,1687597.5,1154644.75,Medical Response,2605072.0,10  ,Tuesday,7,CFD 
2026105602,4/21/2026 7:11:24 AM,4930-2 E RICHLAND RD,          ,1707866.38,1134239.0,Medical Response,2605071.0,80  ,Tuesday,7,CFD 
2026105598,4/21/2026 7:06:06 AM,1408 W BUSINESS LOOP 70,          ,1680264.63,1140632.25,Medical Response,2605070.0,10  ,Tuesday,7,CFD 
2026105587,4/21/2026 6:21:46 AM,1600-10B HANOVER BLVD,          ,1702951.63,1140988.25,Medical Response,2605069.0,40  ,Tuesday,6,CFD 
2026105540,4/21/2026 3:20:49 AM,5113 WHISPER DR,          ,1675327.63,1115333.5,Smoke Alarm,2605068.0,60  ,Tuesday,3,CFD 
2026105528,4/21/2026 2:20:49 AM,1805 E WALNUT ST,          ,1694184.88,1136104.5,Medical Response,2605067.0,80  ,Tuesday,2,CFD 
2026105471,4/21/2026 12:45:06 AM,1805 E WHISENHUNT DR,          ,1692479.5,1105254.0,Medical Response,26001335.0,113 ,Tuesday,0,BCFD
2026105471,4/21/2026 12:45:06 AM,1805 E WHISENHUNT DR,          ,1692479.5,1105254.0,Medical Response,26001335.0,113 ,Tuesday,0,BCFD
2026105466,4/21/2026 12:38:34 AM,1071-1 E SOUTH ELIZABETH,          ,1690073.88,1160396.13,Smoke Alarm,26001334.0,110 ,Tuesday,0,BCFD
2026105343,4/20/2026 9:23:47 PM,14701 N SUNNYSLOPE,          ,1715215.13,1197969.25,Medical Response,26001333.0,102 ,Monday,21,BCFD
2026105288,4/20/2026 8:20:30 PM,3814 STEINBROOKE TER,          ,1670237.13,1113769.63,Alarm,2605065.0,60  ,Monday,20,CFD 
2026105267,4/20/2026 7:48:55 PM,2030-E1 W SOUTHAMPTON DR,          ,1677075.25,1117064.5,Medical Response,2605064.0,60  ,Monday,19,CFD 
2026105252,4/20/2026 7:37:11 PM,1707 ALASKA CT,          ,1693618.38,1146187.63,Alarm,2605062.0,30  ,Monday,19,CFD 
2026105224,4/20/2026 7:07:30 PM,5622 LIGHTPOST DR,          ,1710816.5,1131073.25,Medical Response,2605061.0,80  ,Monday,19,CFD 
2026105219,4/20/2026 6:57:52 PM,2333-112 CHAPEL HILL RD,          ,1676233.75,1128723.63,Medical Response,2605060.0,50  ,Monday,18,CFD 
2026105213,4/20/2026 6:52:37 PM,550-3005 STONE VALLEY PKWY,          ,1667960.0,1134973.75,Medical Response,2605059.0,50  ,Monday,18,CFD 
2026105209,4/20/2026 6:51:08 PM,803 S HENRY CLAY BLVD,          ,1707869.75,1067916.88,Fire Alarm,2604200005.0,210S,Monday,18,SBFD
2026105198,4/20/2026 6:38:18 PM,2954 S OLIVET RD,          ,1717601.75,1122986.0,Medical Response,26001332.0,114 ,Monday,18,BCFD
2026105184,4/20/2026 6:20:52 PM,50 A3,          ,,,Medical Response,26001331.0,    ,Monday,18,BCFD
2026105177,4/20/2026 6:09:58 PM,1408-304 W BUSINESS LOOP 70,          ,1680264.63,1140632.25,Medical Response,2605058.0,10  ,Monday,18,CFD 
2026105164,4/20/2026 6:03:50 PM,1201-208 HUNT AVE,          ,1680010.25,1140524.5,Medical Response,2605056.0,10  ,Monday,18,CFD 
2026105148,4/20/2026 5:44:59 PM,3305 MARTHA DR,          ,1700666.5,1145312.75,Medical Response,2605055.0,40  ,Monday,17,CFD 
2026105146,4/20/2026 5:41:47 PM,1510-A1 CHAPEL HILL RD,          ,1679871.38,1127375.63,Medical Response,2605054.0,50  ,Monday,17,CFD 
2026105135,4/20/2026 5:34:43 PM,ROCK QUARRY RD/HINKSON CREEK TRL,          ,1690558.0,1127761.25,Unknown Problem,2605053.0,80  ,Monday,17,CFD 
2026105122,4/20/2026 5:24:14 PM,E STADIUM BLVD/EAST POINTE DR,          ,1697741.63,1128156.13,Motor Vehicle Collision,2605052.0,80  ,Monday,17,CFD 
2026105114,4/20/2026 5:18:53 PM,N FAIRVIEW RD/W BROADWAY,          ,1674318.13,1136526.0,Vehicle Collision,2605051.0,50  ,Monday,17,CFD 
2026105099,4/20/2026 5:00:10 PM,3304 CLARK LN,          ,1700581.88,1139620.38,Medical Response,2605048.0,40  ,Monday,17,CFD 
2026105082,4/20/2026 4:41:02 PM,201-8 RAILROAD ST,          ,1651826.75,1205491.25,Medical Response,26001330.0,170 ,Monday,16,BCFD
2026105061,4/20/2026 4:17:45 PM,104 FILLMORE CT,          ,1721344.0,1196298.75,Medical Response,26001329.0,180 ,Monday,16,BCFD
2026105048,4/20/2026 4:09:44 PM,330 W RTE K,          ,1683592.88,1108347.25,Medical Response,26001328.0,112 ,Monday,16,BCFD
2026105047,4/20/2026 4:09:34 PM,21-K CONLEY RD,          ,1698417.25,1134573.5,Medical Response,2605044.0,80  ,Monday,16,CFD 
2026105045,4/20/2026 4:08:34 PM,N COLLEGE AVE/E BROADWAY,          ,1691065.0,1135359.5,Citizen Assist/Service Call,2605043.0,70  ,Monday,16,CFD 
2026105035,4/20/2026 3:55:55 PM,N HWY 63 NB/CONNECTOR NB,          ,1699327.88,1135440.0,Vehicle Fire,2605042.0,80  ,Monday,15,CFD 
2026105020,4/20/2026 3:45:44 PM,1079-2 E WILDWOOD ST,          ,1690574.13,1160055.13,Medical Response,26001327.0,110 ,Monday,15,BCFD
2026104952,4/20/2026 2:18:01 PM,10300 W SONTAG DR,          ,1642885.38,1142924.88,Medical Response,26001326.0,111 ,Monday,14,BCFD
2026104934,4/20/2026 2:02:34 PM,804-200 N GARTH AVE,          ,1686427.63,1138616.13,Medical Response,2605041.0,20  ,Monday,14,CFD 
2026104905,4/20/2026 1:45:29 PM,I70 W/CONNECTOR OFFR WB,          ,1700933.75,1139081.75,Vehicle Collision,2605040.0,40  ,Monday,13,CFD 
2026104891,4/20/2026 1:31:39 PM,7238 S HWY 163,          ,1692557.0,1104767.0,Medical Response,26001325.0,240 ,Monday,13,BCFD
2026104886,4/20/2026 1:25:55 PM,E GREEN MEADOWS RD/GRAY OAK DR,          ,1689813.63,1121390.88,Unknown Problem,2605039.0,60  ,Monday,13,CFD 
2026104878,4/20/2026 1:23:11 PM,10575 N HWY VV,          ,1685447.25,1181157.13,Medical Response,26001324.0,110 ,Monday,13,BCFD
2026104869,4/20/2026 1:19:16 PM,6550 N RTE E,          ,1666620.75,1164371.63,Smoke Alarm,26001323.0,103 ,Monday,13,BCFD
2026104859,4/20/2026 1:11:40 PM,113 CHURCH ST,          ,1707734.13,1070592.5,Medical Response,2604200004.0,210S,Monday,13,SBFD
2026104824,4/20/2026 12:25:32 PM,3113 APPALACHIAN DR,          ,1673533.63,1134668.13,Medical Response,2605038.0,50  ,Monday,12,CFD 
2026104787,4/20/2026 11:41:46 AM,300-DOWN E BROADWAY,          ,1709248.63,1070887.0,Medical Response,2604200003.0,210S,Monday,11,SBFD
2026104774,4/20/2026 11:23:49 AM,1404 N PIN OAK BLVD,          ,1713543.0,1140238.75,Medical Response,26001322.0,105 ,Monday,11,BCFD
2026104771,4/20/2026 11:18:39 AM,702 WILKES BLVD,          ,1689024.5,1138537.25,Medical Response,2605037.0,20  ,Monday,11,CFD 
2026104745,4/20/2026 10:51:02 AM,3500 WOODS EDGE RD,          ,1675481.5,1122984.5,Medical Response,2605036.0,60  ,Monday,10,CFD 
2026104736,4/20/2026 10:36:12 AM,6100 E ROBIN LN,          ,1713659.13,1170061.38,Medical Response,26001321.0,105 ,Monday,10,BCFD
2026104734,4/20/2026 10:36:06 AM,1303 WHIRLAWAY CT,          ,1691587.75,1149525.38,Medical Response,2605035.0,30  ,Monday,10,CFD 
2026104724,4/20/2026 10:30:02 AM,205 HICKS DR,          ,1685650.5,1138163.13,Medical Response,2605034.0,20  ,Monday,10,CFD 
2026104698,4/20/2026 10:14:02 AM,409 E PATTON ST,          ,1703830.0,1237636.0,Medical Response,26001320.0,160 ,Monday,10,BCFD
2026104629,4/20/2026 8:59:16 AM,301 W BROADWAY,          ,1707540.75,1071165.13,Medical Response,2604200002.0,210N,Monday,8,SBFD
2026104574,4/20/2026 8:13:36 AM,109-322 N KEENE ST,          ,1699835.25,1135829.63,Medical Response,2605032.0,80  ,Monday,8,CFD 
2026104566,4/20/2026 8:02:07 AM,1612-166 N PROVIDENCE RD,          ,1688133.75,1142247.63,Medical Response,2605031.0,10  ,Monday,8,CFD 
2026104563,4/20/2026 7:55:59 AM,102-103 RED TAIL DR,          ,1708542.75,1067022.63,Medical Response,2604200001.0,210S,Monday,7,SBFD
2026104512,4/20/2026 6:13:46 AM,N LIPSCOMB RD/DEAD END,          ,1686251.0,1194587.5,Medical Response,26001319.0,101 ,Monday,6,BCFD
2026104512,4/20/2026 6:13:46 AM,0 DEAD END,          ,1684743.0,1193281.0,Medical Response,26001319.0,101 ,Monday,6,BCFD
2026104465,4/20/2026 2:59:16 AM,14-100 THIRD AVE,          ,1686627.88,1139194.75,Medical Response,2605028.0,20  ,Monday,2,CFD 
2026104403,4/19/2026 11:21:59 PM,1101-BLK E BROADWAY,          ,1690071.5,1135377.5,Medical Response,2605026.0,70D ,Sunday,23,CFD 
2026104392,4/19/2026 10:42:11 PM,1707 ALASKA CT,          ,1693618.38,1146187.63,Alarm,2605025.0,30  ,Sunday,22,CFD 
2026104374,4/19/2026 9:54:05 PM,BLUE RIDGE RD/GREEN RIDGE RD,          ,1698287.75,1147784.25,Vehicle Collision,2605024.0,30  ,Sunday,21,CFD 
2026104372,4/19/2026 9:51:44 PM,105 W BROADWAY,          ,1686037.25,1135681.38,Smoke Alarm,2605023.0,50  ,Sunday,21,CFD 
2026104321,4/19/2026 8:21:11 PM,5001-D N CREASY SPRINGS RD,          ,1682741.13,1155544.75,Medical Response,26001315.0,110 ,Sunday,20,BCFD
2026104317,4/19/2026 8:14:19 PM,3605 LONGFORDS MILL DR,          ,1671578.63,1114700.88,Medical Response,2605022.0,60  ,Sunday,20,CFD 
2026104315,4/19/2026 8:11:34 PM,601-101 E BROADWAY,          ,1688649.0,1135472.5,Unknown Problem,2605021.0,70D ,Sunday,20,CFD 
2026104286,4/19/2026 7:24:10 PM,1509 ASHLEY ST,          ,1692571.25,1141263.88,Medical Response,2605020.0,30  ,Sunday,19,CFD 
2026104280,4/19/2026 7:17:09 PM,9051 E HWY HH,          ,1726979.88,1169147.63,Medical Response,26001314.0,105 ,Sunday,19,BCFD
2026104252,4/19/2026 6:31:05 PM,704 S COLLEGE AVE,          ,1691137.5,1132494.13,Alarm,2605019.0,MUG2,Sunday,18,CFD 
2026104247,4/19/2026 6:21:38 PM,S PROVIDENCE RD/ELM ST,          ,1687534.88,1134180.0,Motor Vehicle Collision,2605018.0,50  ,Sunday,18,CFD 
2026104233,4/19/2026 6:05:38 PM,4741 N BOOTHE LN,          ,1644174.5,1157411.88,Medical Response,26001313.0,103 ,Sunday,18,BCFD
2026104231,4/19/2026 6:03:05 PM,N FIFTH ST/ROGERS ST,          ,1688256.75,1137313.5,Medical Response,2605017.0,20  ,Sunday,18,CFD 
2026104227,4/19/2026 5:59:36 PM,5051 S PROVIDENCE RD,          ,1686942.75,1114339.0,Medical Response,26001312.0,112 ,Sunday,17,BCFD
2026104225,4/19/2026 5:58:39 PM,E BROADWAY/N HWY 63 NB,          ,1699134.88,1133536.13,Motor Vehicle Collision,2605016.0,80  ,Sunday,17,CFD 
2026104219,4/19/2026 5:55:00 PM,1300 ROLLINS ST,          ,1691212.63,1131579.0,Elevator/Escalator Rescue,2605015.0,MUG2,Sunday,17,CFD 
2026104160,4/19/2026 4:45:29 PM,6403 CHELAN DR,          ,1675321.38,1109327.88,Medical Response,2605014.0,60  ,Sunday,16,CFD 
2026104145,4/19/2026 4:33:40 PM,6050 LANTERN DR,          ,1714140.13,1197247.13,Citizen Assist/Service Call,26001310.0,180 ,Sunday,16,BCFD
2026104137,4/19/2026 4:26:02 PM,8125-B N NORTH BROWNS STATION RD,          ,1707489.63,1168695.25,Medical Response,26001309.0,104 ,Sunday,16,BCFD
2026104117,4/19/2026 3:46:13 PM,808 S PROVIDENCE RD,          ,1687908.25,1131883.5,Unknown Problem,2605012.0,MUG1,Sunday,15,CFD 
2026104082,4/19/2026 3:06:58 PM,227 N STADIUM BLVD,          ,1676022.75,1138706.75,Motor Vehicle Collision,2605011.0,50  ,Sunday,15,CFD 
2026104080,4/19/2026 3:02:20 PM,625 S FOURTH ST,          ,1687636.88,1132665.25,Unknown Problem,2605010.0,70  ,Sunday,15,CFD 
2026104042,4/19/2026 1:34:22 PM,2011 S OLD 63,          ,1694081.75,1125973.5,Medical Response,2605008.0,80  ,Sunday,13,CFD 
2026104005,4/19/2026 12:17:04 PM,1809 WOODRAIL AVE,          ,1678061.5,1122973.63,Alarm,2605007.0,60  ,Sunday,12,CFD 
2026103986,4/19/2026 11:49:24 AM,5451-1103 S BETHEL CHURCH RD,          ,1684373.5,1113059.13,Fire Alarm,2605006.0,60  ,Sunday,11,CFD 
2026103954,4/19/2026 11:04:11 AM,702 WILKES BLVD,          ,1689024.5,1138537.25,Medical Response,2605004.0,20  ,Sunday,11,CFD 
2026103941,4/19/2026 10:40:39 AM,2120 E BUSINESS LOOP 70,          ,1695734.75,1139610.75,Medical Response,2605003.0,40  ,Sunday,10,CFD 
2026103938,4/19/2026 10:37:28 AM,1300 SEATTLE SLEW DR,          ,1691415.5,1148778.13,Citizen Assist/Service Call,2605002.0,30  ,Sunday,10,CFD 
2026103937,4/19/2026 10:37:13 AM,258 E WINTER ST,          ,1686556.88,1156581.88,Medical Response,26001306.0,110 ,Sunday,10,BCFD
2026103900,4/19/2026 9:33:08 AM,1111 SMILEY LN,          ,1690768.5,1150596.5,Alarm,2605001.0,30  ,Sunday,9,CFD 
2026103860,4/19/2026 7:34:56 AM,E I70 DR SE/E CARTER SCHOOL RD,          ,1731366.63,1137969.38,Electrical Hazard,26001304.0,114 ,Sunday,7,BCFD
2026103838,4/19/2026 6:32:30 AM,1256 SUNSET DR,          ,1680589.5,1132514.25,Medical Response,2604999.0,50  ,Sunday,6,CFD 
2026103822,4/19/2026 5:22:36 AM,220-B LINCOLN DR,          ,1685331.25,1137572.88,Citizen Assist/Service Call,2604997.0,20  ,Sunday,5,CFD 
2026103784,4/19/2026 2:24:44 AM,100 E BUSINESS LOOP 70,          ,1687048.88,1140130.13,Unknown Problem,2604995.0,20  ,Sunday,2,CFD 
2026103776,4/19/2026 1:55:46 AM,600 E WALNUT ST,          ,1688611.0,1135728.88,Medical Response,2604994.0,70D ,Sunday,1,CFD 
2026103769,4/19/2026 1:45:43 AM,4910 BRADINGTON DR,          ,1698352.88,1114266.5,Medical Response,2604993.0,80  ,Sunday,1,CFD 
2026103763,4/19/2026 1:27:16 AM,1204-A N EIGHTH ST,          ,1690033.0,1139704.63,Medical Response,2604991.0,20  ,Sunday,1,CFD 
2026103738,4/19/2026 12:47:59 AM,5438 BASELINE PL,          ,1687720.5,1156257.38,Medical Response,2604990.0,10  ,Sunday,0,CFD 
2026103713,4/19/2026 12:06:52 AM,2709-150 E BROADWAY,          ,1698370.13,1134018.88,Medical Response,2604989.0,80  ,Sunday,0,CFD 
2026103685,4/18/2026 11:33:38 PM,1010-102 CLAUDELL LN,          ,1678440.25,1139578.5,Medical Response,2604987.0,10  ,Saturday,23,CFD 
2026103676,4/18/2026 11:24:02 PM,7000-502B N BUCKINGHAM SQ,          ,1703179.38,1163180.88,Medical Response,2604986.0,30  ,Saturday,23,CFD 
2026103671,4/18/2026 11:15:44 PM,5622 YOUNGER DR,          ,1711054.75,1134997.5,Medical Response,2604985.0,80  ,Saturday,23,CFD 
2026103637,4/18/2026 10:28:34 PM,687 W COUNTRY SQUIRE CT,          ,1683058.0,1151979.75,Medical Response,26001303.0,110 ,Saturday,22,BCFD
2026103621,4/18/2026 9:55:44 PM,1509 ASHLEY ST,          ,1692571.25,1141263.88,Smoke Alarm,2604984.0,30  ,Saturday,21,CFD 
2026103620,4/18/2026 9:54:54 PM,RANGE LINE ST/NORTHLAND DR,          ,1689894.38,1147013.5,Investigation,2604983.0,30  ,Saturday,21,CFD 
2026103599,4/18/2026 9:28:52 PM,2115 BALLENGER LN,          ,1707181.0,1142962.63,Medical Response,2604982.0,40  ,Saturday,21,CFD 
2026103589,4/18/2026 9:14:16 PM,1310 WINDSOR ST,          ,1691454.13,1136059.0,Smoke Alarm,2604981.0,70  ,Saturday,21,CFD 
2026103584,4/18/2026 9:10:36 PM,2323 PARKS EDGE PL,          ,1696510.25,1148320.63,Investigation,2604980.0,30  ,Saturday,21,CFD 
2026103572,4/18/2026 8:56:50 PM,4103 VALLEYWOOD CT,          ,1697181.5,1150041.13,Medical Response,2604979.0,30  ,Saturday,20,CFD 
2026103559,4/18/2026 8:40:44 PM,3814 STEINBROOKE TER,          ,1670237.13,1113769.63,Alarm,2604978.0,60  ,Saturday,20,CFD 
2026103555,4/18/2026 8:36:07 PM,1100-4 COATS ST,          ,1689537.63,1139302.25,Medical Response,2604977.0,20  ,Saturday,20,CFD 
2026103536,4/18/2026 8:13:29 PM,5622 YOUNGER DR,          ,1711054.75,1134997.5,Medical Response,2604975.0,80  ,Saturday,20,CFD 
2026103523,4/18/2026 7:58:50 PM,8612 E KAREN AVE,          ,1724635.38,1142960.88,Medical Response,26001302.0,105 ,Saturday,19,BCFD
2026103477,4/18/2026 6:50:03 PM,1509 ASHLEY ST,          ,1692571.25,1141263.88,Medical Response,2604974.0,30  ,Saturday,18,CFD 
2026103452,4/18/2026 6:10:21 PM,2508 NORTH LEISURELY WAY,          ,1697065.0,1145764.0,Residential Structure Fire,2604973.0,30  ,Saturday,18,CFD 
2026103450,4/18/2026 6:08:15 PM,1308-100C ANTHONY ST,          ,1691296.25,1133970.13,Medical Response,2604972.0,70  ,Saturday,18,CFD 
2026103442,4/18/2026 6:01:26 PM,2607-88 EASTWOOD DR,          ,1697835.13,1140619.5,Medical Response,2604971.0,40  ,Saturday,18,CFD 
2026103428,4/18/2026 5:49:55 PM,109-322 N KEENE ST,          ,1699835.25,1135829.63,Medical Response,2604970.0,80  ,Saturday,17,CFD 
2026103389,4/18/2026 5:12:23 PM,CONLEY AVE/MISSOURI AVE,          ,1689182.88,1132748.88,Medical Response,2604968.0,MUG1,Saturday,17,CFD 
2026103372,4/18/2026 4:51:42 PM,E THURMAN ST/E CRAIG ST,          ,1687070.25,1144119.25,Electrical Hazard,2604967.0,10  ,Saturday,16,CFD 
2026103363,4/18/2026 4:44:18 PM,1201-313 PAQUIN ST,          ,1690631.38,1134066.0,Medical Response,2604966.0,70  ,Saturday,16,CFD 
2026103337,4/18/2026 4:10:13 PM,4200-5 S BEARFIELD RD,          ,1697365.88,1117397.63,Medical Response,26001301.0,113 ,Saturday,16,BCFD
2026103332,4/18/2026 4:05:24 PM,505 W TEXAS AVE,          ,1684739.25,1142232.63,Medical Response,2604965.0,10  ,Saturday,16,CFD 
2026103293,4/18/2026 3:16:28 PM,1100 VIRGINIA AVE,          ,1689942.63,1129681.5,Medical Response,2604963.0,MUG2,Saturday,15,CFD 
2026103287,4/18/2026 3:13:28 PM,2801 PARKER ST,          ,1693949.0,1145499.75,Carbon Monoxide Alarm,2604962.0,30  ,Saturday,15,CFD 
2026103276,4/18/2026 2:52:24 PM,807 W BUSINESS LOOP 70,          ,1683388.38,1140944.25,Citizen Assist/Service Call,2604961.0,20  ,Saturday,14,CFD 
2026103257,4/18/2026 2:29:15 PM,2116 PARIS RD,          ,1695783.13,1141958.5,Medical Response,2604960.0,40  ,Saturday,14,CFD 
2026103253,4/18/2026 2:22:31 PM,1905-101 BERNADETTE DR,          ,1677683.13,1140764.5,Medical Response,2604959.0,10  ,Saturday,14,CFD 
2026103236,4/18/2026 1:53:10 PM,2000-BLK E BROADWAY,          ,1694777.0,1134443.38,Motor Vehicle Collision,2604958.0,80  ,Saturday,13,CFD 
2026103232,4/18/2026 1:49:54 PM,CONNECTOR/CLARK LN,          ,1699592.25,1139802.25,Motor Vehicle Collision,2604957.0,40  ,Saturday,13,CFD 
2026103213,4/18/2026 1:13:52 PM,3800 BEDFORD DR,          ,1671124.13,1129795.0,Medical Response,2604956.0,50  ,Saturday,13,CFD 
2026103185,4/18/2026 12:30:48 PM,JOHN GARRY DR/E NORTH CEDAR LAKE DR,          ,1685548.0,1115365.38,Vehicle Collision,2604955.0,60  ,Saturday,12,CFD 
2026103179,4/18/2026 12:28:03 PM,1228 I70 E,          ,1668065.38,1142351.25,Motor Vehicle Collision,26001300.0,111 ,Saturday,12,BCFD
2026103116,4/18/2026 11:03:38 AM,50 A3,          ,,,Medical Response,26001299.0,    ,Saturday,11,BCFD
2026103078,4/18/2026 10:25:28 AM,550-1011 STONE VALLEY PKWY,          ,1668018.13,1134857.38,Medical Response,2604954.0,50  ,Saturday,10,CFD 
2026103058,4/18/2026 9:49:37 AM,1732 LINKSIDE DR,          ,1713752.88,1127741.75,Medical Response,2604953.0,80  ,Saturday,9,CFD 
2026103048,4/18/2026 9:37:06 AM,N WAGON TRAIL RD/E CLAYS FORK RD,          ,1693965.25,1169232.75,Citizen Assist/Service Call,26001298.0,104 ,Saturday,9,BCFD
